doc_id,doi,title,lib,class_name,chunk_count,reaction_system,raw_reaction_system,confidence,status
doc_2086,10.1038/s41467-025-56639-7,10.1038/s41467-025-56639-7,lib2,classA,101,other_reaction,other_reaction,0.92,ok
doc_2087,10.1038/s41467-025-57116-x,10.1038/s41467-025-57116-x,lib2,classA,86,other_reaction,other_reaction,0.9,ok
doc_2088,10.1038/s41467-025-57563-6,10.1038/s41467-025-57563-6,lib2,classA,155,non_reaction,non_reaction,0.85,ok
doc_2089,10.1038/s41467-025-58385-2,10.1038/s41467-025-58385-2,lib2,classA,106,other_reaction,other_reaction,0.87,ok
doc_2090,10.1038/s41467-025-58570-3,10.1038/s41467-025-58570-3,lib2,classA,88,other_reaction,other_reaction,0.92,ok
doc_2091,10.1038/s41467-025-58755-w,10.1038/s41467-025-58755-w,lib2,classA,108,CO2RR,CO2RR,0.92,ok
doc_2092,10.1038/s41467-025-58756-9,10.1038/s41467-025-58756-9,lib2,classA,67,CO2RR,CO2RR,0.9,ok
doc_2093,10.1038/s41467-025-59079-5,10.1038/s41467-025-59079-5,lib2,classA,114,CO2RR,CO2RR,0.94,ok
doc_2094,10.1038/s41467-025-59762-7,10.1038/s41467-025-59762-7,lib2,classA,73,other_reaction,other_reaction,0.88,ok
doc_2095,10.1038/s41467-025-60201-w,10.1038/s41467-025-60201-w,lib2,classA,68,other_reaction,other_reaction,0.9,ok
doc_2096,10.1038/s41467-025-61189-z,10.1038/s41467-025-61189-z,lib2,classA,126,CO2RR,CO2RR,0.92,ok
doc_2098,10.1038/s41467-025-63577-x,10.1038/s41467-025-63577-x,lib2,classA,125,other_reaction,other_reaction,0.9,ok
doc_2099,10.1038/s41467-025-63839-8,10.1038/s41467-025-63839-8,lib2,classA,113,CO2RR,CO2RR,0.9,ok
doc_2100,10.1038/s41467-025-63996-w,10.1038/s41467-025-63996-w,lib2,classA,109,other_reaction,other_reaction,0.93,ok
doc_2101,10.1038/s41467-025-64306-0,10.1038/s41467-025-64306-0,lib2,classA,134,CO2RR,CO2RR,0.94,ok
doc_2102,10.1038/s41467-025-65210-3,10.1038/s41467-025-65210-3,lib2,classA,106,other_reaction,other_reaction,0.9,ok
doc_2103,10.1038/s41467-025-65273-2,10.1038/s41467-025-65273-2,lib2,classA,98,other_reaction,other_reaction,0.9,ok
doc_2104,10.1038/s41467-025-65857-y,10.1038/s41467-025-65857-y,lib2,classA,132,CO2RR,CO2RR,0.9,ok
doc_2105,10.1038/s41467-025-66140-w,10.1038/s41467-025-66140-w,lib2,classA,90,CO2RR,CO2RR,0.95,ok
doc_2106,10.1038/s41467-025-67274-7,10.1038/s41467-025-67274-7,lib2,classA,95,CO2RR,CO2RR,0.92,ok
doc_2108,10.1038/s41467-026-69207-4,10.1038/s41467-026-69207-4,lib2,classA,123,CO2RR,CO2RR,0.9,ok
doc_2109,10.1038/s41467-026-70691-x,10.1038/s41467-026-70691-x,lib2,classA,51,unknown,unknown,0.25,ok
doc_2110,10.1038/s41467-026-72690-4,10.1038/s41467-026-72690-4,lib2,classA,136,other_reaction,other_reaction,0.9,ok
doc_2111,10.1038/s41560-018-0147-7,10.1038/s41560-018-0147-7,lib2,classA,60,other_reaction,other_reaction,0.93,ok
doc_2112,10.1038/s41560-018-0262-5,10.1038/s41560-018-0262-5,lib2,classA,66,other_reaction,other_reaction,0.95,ok
doc_2113,10.1038/s41560-018-0296-8,10.1038/s41560-018-0296-8,lib2,classA,63,other_reaction,other_reaction,0.95,ok
doc_2114,10.1038/s41560-018-0312-z,10.1038/s41560-018-0312-z,lib2,classA,81,other_reaction,other_reaction,0.9,ok
doc_2115,10.1038/s41560-019-0338-x,10.1038/s41560-019-0338-x,lib2,classA,54,other_reaction,other_reaction,0.9,ok
doc_2116,10.1038/s41560-019-0374-6,10.1038/s41560-019-0374-6,lib2,classA,71,CO2RR,CO2RR,0.92,ok
doc_2117,10.1038/s41560-019-0404-4,10.1038/s41560-019-0404-4,lib2,classA,58,other_reaction,other_reaction,0.92,ok
doc_2118,10.1038/s41560-019-0450-y,10.1038/s41560-019-0450-y,lib2,classA,83,CO2RR,CO2RR,0.96,ok
doc_2119,10.1038/s41560-019-0490-3,10.1038/s41560-019-0490-3,lib2,classA,16,unknown,unknown,0.21,ok
doc_2120,10.1038/s41560-020-00761-x,10.1038/s41560-020-00761-x,lib2,classA,65,CO2RR,CO2RR,0.97,ok
doc_2121,10.1038/s41560-020-0550-8,10.1038/s41560-020-0550-8,lib2,classA,79,other_reaction,other_reaction,0.96,ok
doc_2122,10.1038/s41560-020-0607-8,10.1038/s41560-020-0607-8,lib2,classA,23,unknown,unknown,0.25,ok
doc_2123,10.1038/s41560-021-00782-0,10.1038/s41560-021-00782-0,lib2,classA,57,other_reaction,other_reaction,0.88,ok
doc_2124,10.1038/s41560-021-00813-w,10.1038/s41560-021-00813-w,lib2,classA,65,unknown,unknown,0.25,ok
doc_2125,10.1038/s41560-021-00878-7,10.1038/s41560-021-00878-7,lib2,classA,65,other_reaction,other_reaction,0.93,ok
doc_2126,10.1038/s41560-021-00899-2,10.1038/s41560-021-00899-2,lib2,classA,84,other_reaction,other_reaction,0.93,ok
doc_2127,10.1038/s41560-021-00920-8,10.1038/s41560-021-00920-8,lib2,classA,50,unknown,unknown,0.25,ok
doc_2128,10.1038/s41560-021-00927-1,10.1038/s41560-021-00927-1,lib2,classA,68,CO2RR,CO2RR,0.89,ok
doc_2129,10.1038/s41560-022-01062-1,10.1038/s41560-022-01062-1,lib2,classA,83,other_reaction,other_reaction,0.9,ok
doc_2130,10.1038/s41560-022-01083-w,10.1038/s41560-022-01083-w,lib2,classA,78,other_reaction,other_reaction,0.9,ok
doc_2131,10.1038/s41560-022-01188-2,10.1038/s41560-022-01188-2,lib2,classA,99,unknown,unknown,0.25,ok
doc_2133,10.1038/s41560-023-01415-4,10.1038/s41560-023-01415-4,lib2,classA,115,CO2RR,CO2RR,0.95,ok
doc_2134,10.1038/s41560-023-01447-w,10.1038/s41560-023-01447-w,lib2,classA,79,other_reaction,other_reaction,0.95,ok
doc_2135,10.1038/s41560-024-01461-6,10.1038/s41560-024-01461-6,lib2,classA,83,both,both,0.92,ok
doc_2136,10.1038/s41560-024-01484-z,10.1038/s41560-024-01484-z,lib2,classA,108,other_reaction,other_reaction,0.88,ok
doc_2137,10.1038/s41560-024-01574-y,10.1038/s41560-024-01574-y,lib2,classA,61,unknown,unknown,0.2,ok
doc_2138,10.1038/s41560-024-01633-4,10.1038/s41560-024-01633-4,lib2,classA,90,CO2RR,CO2RR,0.95,ok
doc_2139,10.1038/s41560-025-01876-9,10.1038/s41560-025-01876-9,lib2,classA,117,other_reaction,other_reaction,0.92,ok
doc_2140,10.1038/s41560-026-01990-2,10.1038/s41560-026-01990-2,lib2,classA,93,CORR,CORR,0.92,ok
doc_2142,10.1038/s41563-020-0610-2,10.1038/s41563-020-0610-2,lib2,classA,52,CO2RR,CO2RR,0.93,ok
doc_2143,10.1038/s41563-020-0717-5,10.1038/s41563-020-0717-5,lib2,classA,49,other_reaction,other_reaction,0.92,ok
doc_2144,10.1038/s41563-022-01380-5,10.1038/s41563-022-01380-5,lib2,classA,49,other_reaction,other_reaction,0.9,ok
doc_2145,10.1038/s41563-023-01584-3,10.1038/s41563-023-01584-3,lib2,classA,43,other_reaction,other_reaction,0.88,ok
doc_2146,10.1038/s41563-024-01819-x,10.1038/s41563-024-01819-x,lib2,classA,52,CO2RR,CO2RR,0.9,ok
doc_2147,10.1038/s41563-024-01943-8,10.1038/s41563-024-01943-8,lib2,classA,44,other_reaction,other_reaction,0.92,ok
doc_2148,10.1038/s41565-020-00823-x,10.1038/s41565-020-00823-x,lib2,classA,8,unknown,unknown,0.2,ok
doc_2149,10.1038/s41565-022-01121-4,10.1038/s41565-022-01121-4,lib2,classA,41,other_reaction,other_reaction,0.95,ok
doc_2150,10.1038/s41570-017-0105,10.1038/s41570-017-0105,lib2,classA,163,CO2RR,CO2RR,0.7,ok
doc_2151,10.1038/s41570-018-0032-8,10.1038/s41570-018-0032-8,lib2,classA,71,other_reaction,other_reaction,0.9,ok
doc_2152,10.1038/s41570-019-0110-6,10.1038/s41570-019-0110-6,lib2,classA,135,other_reaction,other_reaction,0.93,ok
doc_2153,10.1038/s41570-019-0128-9,10.1038/s41570-019-0128-9,lib2,classA,85,other_reaction,other_reaction,0.87,ok
doc_2154,10.1038/s41570-022-00458-7,10.1038/s41570-022-00458-7,lib2,classA,141,non_reaction,non_reaction,0.92,ok
doc_2155,10.1038/s41586-019-1603-7,10.1038/s41586-019-1603-7,lib2,classA,65,other_reaction,other_reaction,0.93,ok
doc_2156,10.1038/s41586-019-1681-6,10.1038/s41586-019-1681-6,lib2,classA,119,non_reaction,non_reaction,0.85,ok
doc_2157,10.1038/s41586-019-1682-5,10.1038/s41586-019-1682-5,lib2,classA,106,non_reaction,non_reaction,0.92,ok
doc_2158,10.1038/s41586-019-1782-2,10.1038/s41586-019-1782-2,lib2,classA,98,unknown,unknown,0.35,ok
doc_2159,10.1038/s41586-021-03907-3,10.1038/s41586-021-03907-3,lib2,classA,92,other_reaction,other_reaction,0.88,ok
doc_2160,10.1038/s41586-022-05540-0,10.1038/s41586-022-05540-0,lib2,classA,38,unknown,unknown,0.15,ok
doc_2161,10.1038/s41586-022-05667-0,10.1038/s41586-022-05667-0,lib2,classA,53,CO2RR,CO2RR,0.92,ok
doc_2162,10.1038/s41586-023-05918-8,10.1038/s41586-023-05918-8,lib2,classA,107,CORR,CORR,0.88,ok
doc_2163,10.1038/s41586-023-06534-2,10.1038/s41586-023-06534-2,lib2,classA,84,other_reaction,other_reaction,0.92,ok
doc_2164,10.1038/s41586-023-06917-5,10.1038/s41586-023-06917-5,lib2,classA,89,CO2RR,CO2RR,0.92,ok
doc_2165,10.1038/s41893-024-01363-1,10.1038/s41893-024-01363-1,lib2,classA,75,unknown,unknown,0.25,ok
doc_2166,10.1038/s41929-017-0005-1,10.1038/s41929-017-0005-1,lib2,classA,105,CO2RR,CO2RR,0.92,ok
doc_2167,10.1038/s41929-017-0009-x,10.1038/s41929-017-0009-x,lib2,classA,17,unknown,unknown,0.25,ok
doc_2168,10.1038/s41929-017-0016-y,10.1038/s41929-017-0016-y,lib2,classA,50,other_reaction,other_reaction,0.8,ok
doc_2170,10.1038/s41929-018-0044-2,10.1038/s41929-018-0044-2,lib2,classA,76,other_reaction,other_reaction,0.9,ok
doc_2171,10.1038/s41929-018-0141-2,10.1038/s41929-018-0141-2,lib2,classA,60,other_reaction,other_reaction,0.9,ok
doc_2172,10.1038/s41929-018-0200-8,10.1038/s41929-018-0200-8,lib2,classA,62,unknown,unknown,0.25,ok
doc_2173,10.1038/s41929-018-0201-7,10.1038/s41929-018-0201-7,lib2,classA,147,unknown,unknown,0.18,ok
doc_2174,10.1038/s41929-019-0242-6,10.1038/s41929-019-0242-6,lib2,classA,72,other_reaction,other_reaction,0.9,ok
doc_2175,10.1038/s41929-019-0380-x,10.1038/s41929-019-0380-x,lib2,classA,28,unknown,unknown,0.9,ok
doc_2176,10.1038/s41929-019-0383-7,10.1038/s41929-019-0383-7,lib2,classA,56,CO2RR,CO2RR,0.9,ok
doc_2177,10.1038/s41929-019-0397-1,10.1038/s41929-019-0397-1,lib2,classA,52,unknown,unknown,0.25,ok
doc_2178,10.1038/s41929-019-0421-5,10.1038/s41929-019-0421-5,lib2,classA,77,non_reaction,non_reaction,0.88,ok
doc_2179,10.1038/s41929-020-00525-6,10.1038/s41929-020-00525-6,lib2,classA,59,other_reaction,other_reaction,0.86,ok
doc_2180,10.1038/s41929-020-00545-2,10.1038/s41929-020-00545-2,lib2,classA,68,other_reaction,other_reaction,0.9,ok
doc_2181,10.1038/s41929-020-0428-y,10.1038/s41929-020-0428-y,lib2,classA,58,CO2RR,CO2RR,0.92,ok
doc_2182,10.1038/s41929-020-0446-9,10.1038/s41929-020-0446-9,lib2,classA,46,other_reaction,other_reaction,0.95,ok
doc_2183,10.1038/s41929-020-0455-8,10.1038/s41929-020-0455-8,lib2,classA,53,other_reaction,other_reaction,0.86,ok
doc_2184,10.1038/s41929-020-0465-6,10.1038/s41929-020-0465-6,lib2,classA,98,other_reaction,other_reaction,0.9,ok
doc_2186,10.1038/s41929-021-00605-1,10.1038/s41929-021-00605-1,lib2,classA,92,other_reaction,other_reaction,0.86,ok
doc_2187,10.1038/s41929-021-00625-x,10.1038/s41929-021-00625-x,lib2,classA,56,other_reaction,other_reaction,0.92,ok
doc_2188,10.1038/s41929-021-00655-5,10.1038/s41929-021-00655-5,lib2,classA,59,unknown,unknown,0.1,ok
doc_2189,10.1038/s41929-021-00663-5,10.1038/s41929-021-00663-5,lib2,classA,58,other_reaction,other_reaction,0.93,ok
doc_2190,10.1038/s41929-021-00721-y,10.1038/s41929-021-00721-y,lib2,classA,70,other_reaction,other_reaction,0.92,ok
doc_2191,10.1038/s41929-022-00749-8,10.1038/s41929-022-00749-8,lib2,classA,59,CO2RR,CO2RR,0.9,ok
doc_2192,10.1038/s41929-022-00761-y,10.1038/s41929-022-00761-y,lib2,classA,143,unknown,unknown,0.2,ok
doc_2193,10.1038/s41929-022-00763-w,10.1038/s41929-022-00763-w,lib2,classA,50,unknown,unknown,0.2,ok
doc_2194,10.1038/s41929-022-00826-y,10.1038/s41929-022-00826-y,lib2,classA,85,other_reaction,other_reaction,0.9,ok
doc_2195,10.1038/s41929-022-00828-w,10.1038/s41929-022-00828-w,lib2,classA,53,CORR,CORR,0.9,ok
doc_2196,10.1038/s41929-022-00846-8,10.1038/s41929-022-00846-8,lib2,classA,74,other_reaction,other_reaction,0.95,ok
doc_2197,10.1038/s41929-022-00851-x,10.1038/s41929-022-00851-x,lib2,classA,82,other_reaction,other_reaction,0.92,ok
doc_2198,10.1038/s41929-022-00862-8,10.1038/s41929-022-00862-8,lib2,classA,120,other_reaction,other_reaction,0.92,ok
doc_2199,10.1038/s41929-022-00880-6,10.1038/s41929-022-00880-6,lib2,classA,52,CORR,CORR,0.95,ok
doc_2200,10.1038/s41929-023-00937-0,10.1038/s41929-023-00937-0,lib2,classA,94,both,both,0.92,ok
doc_2201,10.1038/s41929-023-00938-z,10.1038/s41929-023-00938-z,lib2,classA,237,unknown,unknown,0.25,ok
doc_2202,10.1038/s41929-023-01003-5,10.1038/s41929-023-01003-5,lib2,classA,62,unknown,unknown,0.25,ok
doc_2203,10.1038/s41929-023-01008-0,10.1038/s41929-023-01008-0,lib2,classA,80,CO2RR,CO2RR,0.92,ok
doc_2204,10.1038/s41929-023-01009-z,10.1038/s41929-023-01009-z,lib2,classA,73,CO2RR,CO2RR,0.92,ok
doc_2205,10.1038/s41929-023-01017-z,10.1038/s41929-023-01017-z,lib2,classA,80,other_reaction,other_reaction,0.95,ok
doc_2206,10.1038/s41929-023-01020-4,10.1038/s41929-023-01020-4,lib2,classA,86,unknown,unknown,0.15,ok
doc_2207,10.1038/s41929-023-01034-y,10.1038/s41929-023-01034-y,lib2,classA,66,CORR,CORR,0.92,ok
doc_2208,10.1038/s41929-023-01040-0,10.1038/s41929-023-01040-0,lib2,classA,89,other_reaction,other_reaction,0.88,ok
doc_2209,10.1038/s41929-023-01062-8,10.1038/s41929-023-01062-8,lib2,classA,87,other_reaction,other_reaction,0.9,ok
doc_2210,10.1038/s41929-024-01132-5,10.1038/s41929-024-01132-5,lib2,classA,105,CO2RR,CO2RR,0.95,ok
doc_2211,10.1038/s41929-024-01198-1,10.1038/s41929-024-01198-1,lib2,classA,82,CO2RR,CO2RR,0.9,ok
doc_2212,10.1038/s41929-025-01384-9,10.1038/s41929-025-01384-9,lib2,classA,22,other_reaction,other_reaction,0.9,ok
doc_2213,10.1038/s44160-022-00234-x,10.1038/s44160-022-00234-x,lib2,classA,82,CO2RR,CO2RR,0.95,ok
doc_2214,10.1038/s44160-024-00550-4,10.1038/s44160-024-00550-4,lib2,classA,24,both,both,0.85,ok
doc_2215,10.1038/s44160-024-00603-8,10.1038/s44160-024-00603-8,lib2,classA,102,CO2RR,CO2RR,0.92,ok
doc_2216,10.1038/s44160-024-00689-0,10.1038/s44160-024-00689-0,lib2,classA,72,CO2RR,CO2RR,0.95,ok
doc_2217,10.1038/s44160-025-00752-4,10.1038/s44160-025-00752-4,lib2,classA,101,CO2RR,CO2RR,0.91,ok
doc_2218,10.1038/s44160-025-00968-4,10.1038/s44160-025-00968-4,lib2,classA,44,other_reaction,other_reaction,0.97,ok
doc_2219,10.1038/s44160-026-01011-w,10.1038/s44160-026-01011-w,lib2,classA,11,unknown,unknown,0.12,ok
doc_2220,10.1038/s44160-026-01057-w,10.1038/s44160-026-01057-w,lib2,classA,85,other_reaction,other_reaction,0.9,ok
doc_2221,10.1039/b816647a,10.1039/b816647a,lib2,classA,103,other_reaction,other_reaction,0.88,ok
doc_2223,10.1039/c0gc00382d,10.1039/c0gc00382d,lib2,classA,176,non_reaction,non_reaction,0.85,ok
doc_2224,10.1039/c1cs15078b,10.1039/c1cs15078b,lib2,classA,163,non_reaction,non_reaction,0.89,ok
doc_2225,10.1039/c1ee01035b,10.1039/c1ee01035b,lib2,classA,38,CO2RR,CO2RR,0.9,ok
doc_2226,10.1039/c1ee01970h,10.1039/c1ee01970h,lib2,classA,118,other_reaction,other_reaction,0.9,ok
doc_2227,10.1039/c1ee01982a,10.1039/c1ee01982a,lib2,classA,40,other_reaction,other_reaction,0.9,ok
doc_2228,10.1039/c2ee02619h,10.1039/c2ee02619h,lib2,classA,59,other_reaction,other_reaction,0.95,ok
doc_2229,10.1039/c2ee03590a,10.1039/c2ee03590a,lib2,classA,190,other_reaction,other_reaction,0.95,ok
doc_2230,10.1039/c2ee21414h,10.1039/c2ee21414h,lib2,classA,87,other_reaction,other_reaction,0.95,ok
doc_2231,10.1039/c2ee23350a,10.1039/c2ee23350a,lib2,classA,77,CO2RR,CO2RR,0.96,ok
doc_2232,10.1039/c2ee23891h,10.1039/c2ee23891h,lib2,classA,95,other_reaction,other_reaction,0.92,ok
doc_2233,10.1039/c3cs60468c,10.1039/c3cs60468c,lib2,classA,143,other_reaction,other_reaction,0.92,ok
doc_2234,10.1039/c3ee00045a,10.1039/c3ee00045a,lib2,classA,47,other_reaction,other_reaction,0.88,ok
doc_2235,10.1039/c3ee23791e,10.1039/c3ee23791e,lib2,classA,65,other_reaction,other_reaction,0.92,ok
doc_2236,10.1039/c3ee42099j,10.1039/c3ee42099j,lib2,classA,169,other_reaction,other_reaction,0.88,ok
doc_2237,10.1039/c3ee44164d,10.1039/c3ee44164d,lib2,classA,164,other_reaction,other_reaction,0.92,ok
doc_2238,10.1039/c4ee00957f,10.1039/c4ee00957f,lib2,classA,45,other_reaction,other_reaction,0.95,ok
doc_2239,10.1039/c4ee01904k,10.1039/c4ee01904k,lib2,classA,93,CO2RR,CO2RR,0.9,ok
doc_2240,10.1039/c5ee03858h,10.1039/c5ee03858h,lib2,classA,26,other_reaction,other_reaction,0.86,ok
doc_2241,10.1039/c6cs00066e,10.1039/c6cs00066e,lib2,classA,537,non_reaction,non_reaction,0.81,ok
doc_2242,10.1039/c7cs00690j,10.1039/c7cs00690j,lib2,classA,186,other_reaction,other_reaction,0.93,ok
doc_2243,10.1039/c7gc00398f,10.1039/c7gc00398f,lib2,classA,197,CO2RR,CO2RR,0.92,ok
doc_2244,10.1039/c8cs00848e,10.1039/c8cs00848e,lib2,classA,152,non_reaction,non_reaction,0.86,ok
doc_2245,10.1039/c8ee01157e,10.1039/c8ee01157e,lib2,classA,451,other_reaction,other_reaction,0.9,ok
doc_2246,10.1039/c9cs00313d,10.1039/c9cs00313d,lib2,classA,334,other_reaction,other_reaction,0.87,ok
doc_2247,10.1039/c9cs00636b,10.1039/c9cs00636b,lib2,classA,237,other_reaction,other_reaction,0.92,ok
doc_2248,10.1039/d0cs00835d,10.1039/d0cs00835d,lib2,classA,440,CO2RR,CO2RR,0.95,ok
doc_2249,10.1039/d0ee00047g,10.1039/d0ee00047g,lib2,classA,73,unknown,unknown,0.2,ok
doc_2250,10.1039/d0ee01598a,10.1039/d0ee01598a,lib2,classA,120,other_reaction,other_reaction,0.92,ok
doc_2251,10.1039/d2ee01023b,10.1039/d2ee01023b,lib2,classA,154,other_reaction,other_reaction,0.9,ok
doc_2252,10.1039/d2ee01485h,10.1039/d2ee01485h,lib2,classA,104,CO2RR,CO2RR,0.92,ok
doc_2253,10.1039/d2ee01818g,10.1039/d2ee01818g,lib2,classA,286,both,both,0.92,ok
doc_2254,10.1039/d3ee02814c,10.1039/d3ee02814c,lib2,classA,21,non_reaction,non_reaction,0.9,ok
doc_2255,10.1039/d4ee00048j,10.1039/d4ee00048j,lib2,classA,88,CO2RR,CO2RR,0.95,ok
doc_2256,10.1039/d4ee00561a,10.1039/d4ee00561a,lib2,classA,21,non_reaction,non_reaction,0.91,ok
doc_2257,10.1039/d5ee00048c,10.1039/d5ee00048c,lib2,classA,21,non_reaction,non_reaction,0.93,ok
doc_2258,10.1126/sciadv.1501602,10.1126/sciadv.1501602,lib2,classA,110,other_reaction,other_reaction,0.9,ok
doc_2259,10.1126/sciadv.1700336,10.1126/sciadv.1700336,lib2,classA,105,other_reaction,other_reaction,0.93,ok
doc_2260,10.1126/science.1125877,10.1126/science.1125877,lib2,classA,24,non_reaction,non_reaction,0.9,ok
doc_2261,10.1126/science.1176404,10.1126/science.1176404,lib2,classA,17,non_reaction,non_reaction,0.88,ok
doc_2262,10.1126/science.1212858,10.1126/science.1212858,lib2,classA,25,unknown,unknown,0.8,ok
doc_2263,10.1126/science.1246501,10.1126/science.1246501,lib2,classA,118,non_reaction,non_reaction,0.9,ok
doc_2264,10.1126/science.aad4998,10.1126/science.aad4998,lib2,classA,84,non_reaction,non_reaction,0.86,ok
doc_2265,10.1126/science.aan2255,10.1126/science.aan2255,lib2,classA,39,other_reaction,other_reaction,0.92,ok
doc_2266,10.1126/science.aav3506,10.1126/science.aav3506,lib2,classA,90,CO2RR,CO2RR,0.93,ok
doc_2267,10.1126/science.abf2974,10.1126/science.abf2974,lib2,classA,41,other_reaction,other_reaction,0.95,ok
doc_2268,10.1002/cssc.201800856,10.1002/cssc.201800856,lib2,classB,118,other_reaction,other_reaction,0.95,ok
doc_2269,10.1016/j.apcatb.2010.12.030,10.1016/j.apcatb.2010.12.030,lib2,classB,113,other_reaction,other_reaction,0.86,ok
doc_2270,10.1016/j.nanoen.2017.01.051,10.1016/j.nanoen.2017.01.051,lib2,classB,62,other_reaction,other_reaction,0.9,ok
doc_2271,10.1016/j.nanoen.2017.07.053,10.1016/j.nanoen.2017.07.053,lib2,classB,53,other_reaction,other_reaction,0.86,ok
doc_2272,10.1016/j.nanoen.2017.12.008,10.1016/j.nanoen.2017.12.008,lib2,classB,116,other_reaction,other_reaction,0.92,ok
doc_2273,10.1016/j.nanoen.2019.01.070,10.1016/j.nanoen.2019.01.070,lib2,classB,53,other_reaction,other_reaction,0.96,ok
doc_2274,10.1039/c6gc00666c,10.1039/c6gc00666c,lib2,classB,66,other_reaction,other_reaction,0.9,ok
doc_2275,10.1039/d0gc01782e,10.1039/d0gc01782e,lib2,classB,81,other_reaction,other_reaction,0.92,ok
doc_2276,10.1039/d1gc00988e,10.1039/d1gc00988e,lib2,classB,118,other_reaction,other_reaction,0.9,ok
doc_2277,10.1039/d3gc00866e,10.1039/d3gc00866e,lib2,classB,53,other_reaction,other_reaction,0.88,ok
doc_2278,10.1039/d3gc02977h,10.1039/d3gc02977h,lib2,classB,125,CO2RR,CO2RR,0.94,ok
doc_2279,10.1039/d4gc05715e,10.1039/d4gc05715e,lib2,classB,73,other_reaction,other_reaction,0.86,ok
doc_2280,10.1039/d5gc01306b,10.1039/d5gc01306b,lib2,classB,163,other_reaction,other_reaction,0.91,ok
doc_2281,10.1039/d5gc04148a,10.1039/d5gc04148a,lib2,classB,51,other_reaction,other_reaction,0.9,ok
doc_2282,10.1039/d5gc05189d,10.1039/d5gc05189d,lib2,classB,54,other_reaction,other_reaction,0.92,ok
doc_2283,10.1002/adma.201500891,10.1002/adma.201500891,lib3,classA,73,unknown,unknown,0.25,ok
doc_2284,10.1002/adma.201803111,10.1002/adma.201803111,lib3,classA,49,CO2RR,CO2RR,0.92,ok
doc_2285,10.1002/adma.202002382,10.1002/adma.202002382,lib3,classA,96,unknown,unknown,0.2,ok
doc_2286,10.1002/aenm.201600100,10.1002/aenm.201600100,lib3,classA,94,other_reaction,other_reaction,0.88,ok
doc_2287,10.1002/aenm.201600379,10.1002/aenm.201600379,lib3,classA,43,other_reaction,other_reaction,0.9,ok
doc_2288,10.1002/aenm.201903871,10.1002/aenm.201903871,lib3,classA,65,other_reaction,other_reaction,0.88,ok
doc_2289,10.1002/aenm.202002285,10.1002/aenm.202002285,lib3,classA,34,other_reaction,other_reaction,0.92,ok
doc_2290,10.1002/aenm.202003188,10.1002/aenm.202003188,lib3,classA,145,other_reaction,other_reaction,0.86,ok
doc_2291,10.1002/aenm.202100630,10.1002/aenm.202100630,lib3,classA,108,other_reaction,other_reaction,0.95,ok
doc_2292,10.1002/ange.202013713,10.1002/ange.202013713,lib3,classA,42,CORR,CORR,0.95,ok
doc_2293,10.1016/j.chempr.2017.12.019,10.1016/j.chempr.2017.12.019,lib3,classA,96,other_reaction,other_reaction,0.87,ok
doc_2294,10.1016/j.chempr.2018.08.019,10.1016/j.chempr.2018.08.019,lib3,classA,99,CO2RR,CO2RR,0.93,ok
doc_2295,10.1016/j.joule.2018.07.006,10.1016/j.joule.2018.07.006,lib3,classA,43,other_reaction,other_reaction,0.88,ok
doc_2296,10.1016/j.joule.2019.05.021,10.1016/j.joule.2019.05.021,lib3,classA,92,CO2RR,CO2RR,0.9,ok
doc_2297,10.1016/j.joule.2019.07.009,10.1016/j.joule.2019.07.009,lib3,classA,89,CO2RR,CO2RR,0.94,ok
doc_2298,10.1016/j.joule.2019.07.021,10.1016/j.joule.2019.07.021,lib3,classA,127,CO2RR,CO2RR,0.92,ok
doc_2300,10.1016/j.joule.2020.04.004,10.1016/j.joule.2020.04.004,lib3,classA,128,other_reaction,other_reaction,0.95,ok
doc_2301,10.1016/j.joule.2020.07.009,10.1016/j.joule.2020.07.009,lib3,classA,106,CO2RR,CO2RR,0.92,ok
doc_2303,10.1016/j.joule.2021.02.005,10.1016/j.joule.2021.02.005,lib3,classA,38,CO2RR,CO2RR,0.75,ok
doc_2304,10.1016/j.joule.2021.05.006,10.1016/j.joule.2021.05.006,lib3,classA,155,other_reaction,other_reaction,0.9,ok
doc_2305,10.1016/j.joule.2023.03.005,10.1016/j.joule.2023.03.005,lib3,classA,90,other_reaction,other_reaction,0.91,ok
doc_2306,10.1016/j.joule.2025.102049,10.1016/j.joule.2025.102049,lib3,classA,100,other_reaction,other_reaction,0.9,ok
doc_2307,10.1021/acscatal.0c03210,10.1021/acscatal.0c03210,lib3,classA,106,CO2RR,CO2RR,0.94,ok
doc_2308,10.1021/acscatal.0c03319,10.1021/acscatal.0c03319,lib3,classA,102,CO2RR,CO2RR,0.95,ok
doc_2309,10.1021/acscatal.0c03609,10.1021/acscatal.0c03609,lib3,classA,111,CO2RR,CO2RR,0.95,ok
doc_2310,10.1021/acscatal.0c05596,10.1021/acscatal.0c05596,lib3,classA,139,CO2RR,CO2RR,0.93,ok
doc_2311,10.1021/acscatal.1c01496,10.1021/acscatal.1c01496,lib3,classA,105,other_reaction,other_reaction,0.92,ok
doc_2312,10.1021/acscatal.1c03231,10.1021/acscatal.1c03231,lib3,classA,151,CO2RR,CO2RR,0.92,ok
doc_2313,10.1021/acscatal.7b00632,10.1021/acscatal.7b00632,lib3,classA,125,other_reaction,other_reaction,0.88,ok
doc_2314,10.1021/acscatal.8b01200,10.1021/acscatal.8b01200,lib3,classA,55,both,both,0.92,ok
